,ID,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,mobile,work_phone,phone,email,occupation_type,family_members,status,age,working_yr
3395,5028880,M,N,N,3,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,1,,5.0,0.0,33,3
3396,5028881,M,N,N,3,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,1,,5.0,0.0,33,3
3397,5028882,M,N,N,3,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,1,0,0,1,,5.0,0.0,33,3
3398,5028883,F,Y,Y,2,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,,3.0,0.0,59,-1001
3399,5028886,F,N,N,0,270000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3400,5028889,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3401,5028890,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3402,5028891,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3403,5028892,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3404,5028893,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3405,5028894,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3406,5028895,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3407,5028896,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3408,5028898,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3409,5028899,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3410,5028900,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3411,5028901,M,Y,Y,0,270000.0,Working,Lower secondary,Separated,House / apartment,1,1,0,0,Laborers,1.0,0.0,52,10
3412,5028902,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,5
3413,5028905,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,5
3414,5028906,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,5
3415,5028908,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,5
3416,5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,5
3417,5028912,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,47,4
3418,5028918,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,47,4
3419,5028927,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,47,4
3420,5028929,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,47,4
3421,5028930,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,47,4
3422,5028932,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1.0,0.0,47,0
3423,5028933,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1.0,0.0,47,0
3424,5028934,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1.0,0.0,47,0
3425,5028940,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1.0,0.0,47,0
3426,5028941,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1.0,0.0,47,0
3427,5028942,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1.0,0.0,47,0
3428,5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,47,0
3429,5028947,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,47,0
3430,5028948,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,57,-1001
3431,5028949,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,57,-1001
3432,5028952,M,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,54,2
3433,5028953,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,61,-1001
3434,5028954,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,61,-1001
3435,5028955,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,61,-1001
3436,5028956,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,61,-1001
3437,5028963,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3438,5028964,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3439,5028965,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3440,5028966,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3441,5028968,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3442,5028969,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3443,5028971,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3444,5028972,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3445,5028973,F,Y,Y,0,135000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,,1.0,0.0,59,-1001
3446,5028974,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,5.0,0.0,31,1
3447,5028975,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,5.0,0.0,31,1
3448,5028976,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,5.0,0.0,31,1
3449,5028977,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,5.0,0.0,31,1
3450,5028979,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,5.0,0.0,31,1
3451,5028982,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,5.0,0.0,31,1
3452,5028983,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,1,Laborers,1.0,0.0,52,6
3453,5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,1,Laborers,1.0,0.0,52,6
3454,5028986,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,1,Laborers,1.0,0.0,52,6
3455,5028987,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,1,Laborers,1.0,0.0,52,6
3456,5028989,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,1,0,0,0,Sales staff,3.0,0.0,42,6
3457,5028993,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,,1.0,0.0,64,-1001
3458,5028997,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,33,0
3459,5028998,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,33,0
3460,5028999,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,33,0
3461,5029000,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,33,0
3462,5029001,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,33,0
3463,5029006,M,Y,N,1,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3.0,0.0,46,14
3464,5029009,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0.0,37,1
3465,5029010,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0.0,37,1
3466,5029016,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0.0,37,1
3467,5029018,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0.0,37,1
3468,5029024,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Medicine staff,2.0,0.0,46,9
3469,5029025,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Medicine staff,2.0,0.0,46,9
3470,5029026,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,3.0,0.0,42,23
3471,5029031,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,4.0,0.0,33,14
3472,5029035,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,,1.0,0.0,53,2
3473,5029038,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3474,5029039,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3475,5029040,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3476,5029041,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3477,5029042,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3478,5029043,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3479,5029044,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3480,5029045,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3481,5029046,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3482,5029047,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3483,5029048,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3484,5029049,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
3485,5029051,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3486,5029052,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3487,5029053,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3488,5029056,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3489,5029057,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3490,5029059,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3491,5029060,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3492,5029061,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3493,5029062,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,36,8
3494,5029063,F,N,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,,3.0,0.0,26,1
3495,5029064,F,N,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,,3.0,0.0,26,1
3496,5029069,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,58,-1001
3497,5029071,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0.0,54,5
3498,5029074,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0.0,54,5
3499,5029075,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,54,2
3500,5029078,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,1
3501,5029081,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,Sales staff,2.0,0.0,27,1
3502,5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,1,0,,1.0,0.0,60,-1001
3503,5029083,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Security staff,2.0,0.0,46,2
3504,5029085,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,1,,2.0,0.0,25,2
3505,5029086,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,1,,2.0,0.0,25,2
3506,5029087,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,1,,2.0,0.0,25,2
3507,5029090,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,1,,2.0,0.0,25,2
3508,5029097,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,4.0,0.0,31,8
3509,5029098,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,4.0,0.0,31,8
3510,5029099,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,4.0,0.0,31,8
3511,5029100,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,4.0,0.0,31,8
3512,5029101,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,4.0,0.0,31,8
3513,5029102,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,4.0,0.0,31,8
3514,5029105,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,High skill tech staff,3.0,0.0,36,9
3515,5029106,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,High skill tech staff,3.0,0.0,36,9
3516,5029107,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,High skill tech staff,3.0,0.0,36,9
3517,5029108,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,High skill tech staff,3.0,0.0,36,9
3518,5029111,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3519,5029112,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3520,5029113,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3521,5029114,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3522,5029117,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3523,5029118,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3524,5029119,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,4.0,0.0,40,12
3525,5029120,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3526,5029121,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3527,5029122,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3528,5029124,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3529,5029125,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3530,5029127,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3531,5029128,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3532,5029129,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3533,5029130,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2.0,0.0,45,1
3534,5029139,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,0.0,34,8
3535,5029141,F,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1.0,0.0,55,6
3536,5029142,F,N,Y,0,207000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Accountants,1.0,0.0,55,1
3537,5029144,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,62,-1001
3538,5029151,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0.0,48,23
3539,5029157,M,N,N,0,202500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,34,9
3540,5029158,F,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,40,5
3541,5029159,F,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,40,5
3542,5029162,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2.0,0.0,34,4
3543,5029165,F,N,Y,3,292500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,0,,5.0,0.0,32,10
3544,5029168,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,56,-1001
3545,5029169,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Medicine staff,3.0,0.0,53,32
3546,5029173,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,52,8
3547,5029175,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Laborers,1.0,0.0,48,9
3548,5029176,M,Y,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,0.0,53,31
3549,5029177,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,41,12
3550,5029178,F,N,Y,0,193500.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,56,-1001
3551,5029180,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2.0,0.0,46,2
3552,5029181,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Drivers,2.0,0.0,48,1
