status,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,work_phone,phone,email,occupation_type,family_members,age,working_yr
1.0,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,0,Drivers,2.0,24.0,2.0
0.0,M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,Laborers,4.0,45.0,8.0
1.0,F,N,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Sales staff,2.0,29.450470411657896,5.351411234973693
0.0,M,N,Y,1,292500.0,Working,Higher education,Married,Co-op apartment,0,0,0,Managers,3.0,35.0,7.0
1.0,F,Y,N,0,79821.41181896502,Working,Higher education,Married,House / apartment,1,0,0,Nan,2.0,51.69045757662779,2.8809933314188587
1.0,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Nan,2.0,45.850010100341606,2.616670033447201
1.0,F,N,Y,1,202500.0,Working,Higher education,Married,House / apartment,0,1,0,Nan,2.0,33.918459292085885,1.032616283165647
0.0,M,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,3.0,49.0,0.0
1.0,F,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Laborers,2.0,32.210124223723334,4.140082815815555
0.0,F,N,Y,0,81000.0,State servant,Secondary / secondary special,Widow,House / apartment,1,1,0,Medicine staff,1.0,60.0,21.0
1.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Laborers,1.0,46.2990494617931,1.0
0.0,M,Y,Y,3,148500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,5.0,35.0,5.0
0.0,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,4.0,47.0,1.0
1.0,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,36.92329200710211,3.0230123978693664
1.0,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Security staff,1.0,51.0,6.0
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,51.01493978727651,5.28358003038907
1.0,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,32.46527992046251,3.315025447314773
1.0,F,N,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Sales staff,2.0,29.0,3.8091506669364152
0.0,F,N,Y,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Core staff,1.0,50.0,24.0
0.0,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,56.0,25.0
0.0,M,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,41.0,0.0
0.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,Cleaning staff,1.0,54.0,7.0
0.0,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Nan,2.0,48.0,6.0
1.0,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Security staff,1.0,52.0,5.0
1.0,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Accountants,3.0,29.0,4.0
1.0,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,26.0,2.0
1.0,M,N,N,1,397833.19975656236,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Managers,3.0,29.222133171041584,1.4691259078935093
1.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Laborers,1.0,40.912511888963444,1.5218720277591384
1.0,M,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,49.32807904740634,5.781280635062437
0.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,2.0,28.0,3.0
1.0,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Sales staff,3.0,34.0,2.9368007028706717
1.0,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,Core staff,1.0,29.0,5.0
0.0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,3.0,35.0,10.0
0.0,M,N,N,3,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,0,0,1,Nan,5.0,33.0,3.0
1.0,F,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Accountants,2.0,40.769113445663024,3.4017159196853877
1.0,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Security staff,1.0,53.24367917298804,4.378160413505981
1.0,F,N,Y,0,215550.0,Working,Higher education,Married,House / apartment,0,1,0,High skill tech staff,2.0,28.0,2.0
0.0,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,Sales staff,1.0,29.0,1.0
0.0,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,47.0,2.0
0.0,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,49.0,9.0
0.0,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,35.0,4.0
1.0,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,34.292040901861746,3.219030676396309
0.0,M,N,Y,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3.0,46.0,14.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,29.0,2.0
0.0,F,N,Y,0,139500.0,Working,Higher education,Married,With parents,0,0,1,Nan,2.0,25.0,1.0
0.0,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,1,Medicine staff,2.0,24.0,0.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,28.52167233415168,0.7608361670758397
0.0,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3.0,41.0,6.0
0.0,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,0,1,1,Core staff,2.0,27.0,1.0
1.0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,54.0,4.0
1.0,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Sales staff,3.0,44.994681260094595,1.3315604200315314
1.0,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,26.048367141748724,2.032244761165815
0.0,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2.0,52.0,11.0
0.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,Nan,1.0,50.0,9.0
1.0,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Security staff,1.0,52.155513644008686,4.222431779956556
0.0,M,Y,N,0,427500.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,2.0,45.0,4.0
0.0,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,High skill tech staff,1.0,51.0,1.0
0.0,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,4.0,33.0,1.0
0.0,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,2.0,33.0,1.0
1.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,2.0,52.452480769930915,16.423549998179624
0.0,F,N,Y,0,94500.0,State servant,Higher education,Separated,House / apartment,1,0,0,Laborers,1.0,50.0,5.0
0.0,M,N,N,1,225000.0,Working,Higher education,Separated,Office apartment,0,0,0,Nan,2.0,35.0,2.0
0.0,F,N,N,0,99000.0,Commercial associate,Higher education,Single / not married,With parents,0,0,1,Nan,1.0,29.0,6.0
0.0,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,38.0,10.0
0.0,M,Y,N,0,405000.0,Working,Higher education,Married,House / apartment,1,1,0,High skill tech staff,2.0,51.0,8.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,29.0,2.0
0.0,F,N,Y,1,117000.0,Working,Higher education,Married,House / apartment,1,0,0,Cleaning staff,3.0,52.0,1.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,32.90449763576314,2.90449763576314
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,28.960756284991472,2.078487430017059
0.0,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,2.0,51.0,4.0
0.0,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,23.0,0.0
1.0,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,43.05304942154228,4.42042586768658
0.0,F,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Nan,3.0,43.0,4.0
1.0,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,37.352243700478475,6.704487400956948
1.0,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,0,Drivers,2.0,24.0,2.0
0.0,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,39.0,11.0
0.0,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,53.0,2.0
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,4.0,37.565981562395464,16.320623645589414
0.0,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.0,23.0
1.0,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,26.261925527320876,1.8690372363395618
0.0,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,60.0,10.0
0.0,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Sales staff,2.0,30.0,7.0
1.0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,49.0,9.0
1.0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2.0,46.40028179770383,0.200140898851915
0.0,M,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,4.0,27.0,6.0
0.0,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Drivers,2.0,38.0,6.0
1.0,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,28.0,6.86314653933149
0.0,F,N,N,0,270000.0,State servant,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,31.0,6.0
1.0,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Sales staff,2.0,35.389419454135606,12.0
0.0,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,22.0,2.0
0.0,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,56.0,0.0
1.0,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,37.14160204107187,6.008785712496914
1.0,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,26.400679699578877,3.6570457572030177
0.0,M,N,N,1,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,1,Laborers,3.0,35.0,6.0
1.0,F,Y,N,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,3.0,44.0,1.0
1.0,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,46.64241019889527,4.974107236564496
0.0,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,1,Core staff,2.0,32.0,4.0
1.0,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,28.0,3.0616240964260952
1.0,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,5.0,44.80774832949818,7.133579650737609
0.0,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,0,1,0,Nan,3.0,53.0,20.0
0.0,F,N,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,3.0,27.0,3.0
0.0,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,0,0,0,Medicine staff,2.0,41.0,19.0
0.0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cleaning staff,2.0,52.0,18.0
0.0,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,1,1,0,High skill tech staff,3.0,42.0,22.0
0.0,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,2.0,40.0,14.0
1.0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,41.831289089865095,9.762488831467115
1.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,47.469896222910606,8.46989622291061
1.0,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,IT staff,2.0,28.0,1.0
0.0,M,Y,N,0,310500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Laborers,1.0,27.0,1.0
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,54.78042761181723,5.488075746822454
0.0,F,Y,Y,0,90000.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,2.0,31.0,3.0
0.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Nan,1.0,41.0,9.0
1.0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,40.336459322444284,4.672918644888572
1.0,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,46.0,0.0
0.0,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,1,Core staff,2.0,32.0,4.0
1.0,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,26.089279647183726,7.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,30.0,3.0
0.0,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Private service staff,1.0,43.0,3.0
0.0,F,N,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,49.0,10.0
0.0,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,27.0,3.0
0.0,M,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,44.0,2.0
0.0,M,N,N,0,135000.0,Working,Higher education,Married,House / apartment,0,0,1,Managers,2.0,43.0,10.0
0.0,M,Y,N,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Managers,3.0,44.0,7.0
1.0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.08793650591624,1.1758730118324727
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,53.79186135395503,8.167445415820104
1.0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,48.0,8.0
1.0,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,3.0,31.750436408885204,2.7504364088852036
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
0.0,F,Y,N,0,144000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Nan,2.0,46.0,9.0
1.0,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,30.0,2.0
1.0,F,N,Y,0,135000.0,Working,Higher education,Civil marriage,Municipal apartment,0,0,0,Core staff,2.0,27.0,2.696259325028141
0.0,M,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,4.0,34.0,2.0
0.0,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,3.0,41.0,5.0
0.0,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2.0,45.0,15.0
1.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,2.0,37.614200989909946,1.245680395963978
1.0,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,29.05075502096342,2.3164149930121924
0.0,F,Y,Y,1,292500.0,Working,Secondary / secondary special,Separated,With parents,0,0,0,Sales staff,2.0,36.0,12.0
0.0,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Security staff,2.0,52.0,9.0
0.0,M,Y,Y,1,216000.0,Working,Higher education,Widow,House / apartment,0,0,0,Managers,2.0,35.0,3.0
1.0,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,40.0,4.0
0.0,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,37.0,8.0
0.0,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,40.0,6.0
0.0,F,N,N,0,180000.0,Working,Higher education,Separated,House / apartment,1,1,1,Accountants,1.0,38.0,5.0
1.0,F,N,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,46.16292746978844,5.856960945270699
0.0,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,3.0,38.0,0.0
1.0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,31.87397961899575,5.284548135995144
1.0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,45.622607721852454,0.3773922781475445
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,35.8469694272835,11.423484713641749
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,4.0,38.10825175586655,17.838153862906395
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,0,1,0,Nan,2.0,35.115133415476606,5.0
1.0,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2.0,35.2345225089725,8.956846863784374
1.0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,38.388511641684076,3.0
